idx,sl,tr,tp,os,adx,rsi_max,st2_mult,trades,pnl,dd,sharpe,wr,pf
133,3.0,8,10,50,20,40,3.0,110,-2.25,20.78,0.11,0.3,1.01
134,3.0,8,10,50,20,55,3.0,138,7.84,22.8,0.66,0.3261,1.14
135,3.0,8,10,50,30,40,3.0,108,-8.16,21.84,-0.31,0.287,0.9
136,3.0,8,10,50,30,55,3.0,126,12.8,17.57,0.91,0.3492,1.22
137,3.0,8,15,30,20,40,3.0,97,2.56,12.13,0.44,0.3093,1.13
138,3.0,8,15,30,20,55,3.0,121,2.48,16.56,0.43,0.314,1.11
139,3.0,8,15,30,30,40,3.0,96,-3.11,12.83,-0.15,0.2917,0.95
140,3.0,8,15,30,30,55,3.0,113,7.12,11.85,0.78,0.3451,1.23
141,3.0,8,15,50,20,40,3.0,97,3.75,19.49,0.44,0.3093,1.12
142,3.0,8,15,50,20,55,3.0,121,3.45,26.14,0.43,0.314,1.1
143,3.0,8,15,50,30,40,3.0,96,-5.52,20.57,-0.15,0.2917,0.94
144,3.0,8,15,50,30,55,3.0,113,11.31,19.09,0.78,0.3451,1.23
145,4.0,4,5,30,20,40,3.0,150,-2.72,10.73,-0.01,0.4867,0.99
146,4.0,4,5,30,20,55,3.0,186,-3.9,14.92,-0.06,0.5,0.98
147,4.0,4,5,30,30,40,3.0,144,-5.2,11.01,-0.32,0.4722,0.93
148,4.0,4,5,30,30,55,3.0,171,-4.74,12.46,-0.18,0.4912,0.96
149,4.0,4,5,50,20,40,3.0,150,-4.92,17.44,-0.01,0.4867,0.98
150,4.0,4,5,50,20,55,3.0,186,-6.99,23.87,-0.06,0.5,0.97
151,4.0,4,5,50,30,40,3.0,144,-8.89,17.86,-0.32,0.4722,0.93
152,4.0,4,5,50,30,55,3.0,171,-8.28,20.14,-0.18,0.4912,0.95
153,4.0,4,10,30,20,40,3.0,144,-4.71,15.98,-0.22,0.4861,0.94
154,4.0,4,10,30,20,55,3.0,168,-2.3,18.54,0.07,0.5238,1.0
155,4.0,4,10,30,30,40,3.0,139,-8.68,16.36,-0.72,0.4676,0.84
156,4.0,4,10,30,30,55,3.0,155,-1.07,15.28,0.17,0.5032,1.02
157,4.0,4,10,50,20,40,3.0,144,-8.21,25.36,-0.22,0.4861,0.93
158,4.0,4,10,50,20,55,3.0,168,-4.45,29.1,0.07,0.5238,0.99
159,4.0,4,10,50,30,40,3.0,139,-14.45,25.92,-0.72,0.4676,0.83
160,4.0,4,10,50,30,55,3.0,155,-2.38,24.34,0.17,0.5032,1.02
161,4.0,4,15,30,20,40,3.0,141,-8.26,14.61,-0.7,0.4965,0.85
162,4.0,4,15,30,20,55,3.0,166,-2.73,18.5,0.03,0.5181,0.99
163,4.0,4,15,30,30,40,3.0,137,-9.1,15.0,-0.82,0.4818,0.83
164,4.0,4,15,30,30,55,3.0,152,-5.01,13.83,-0.25,0.5132,0.94
165,4.0,4,15,50,20,40,3.0,141,-13.75,23.32,-0.7,0.4965,0.84
166,4.0,4,15,50,20,55,3.0,166,-5.17,29.04,0.03,0.5181,0.98
167,4.0,4,15,50,30,40,3.0,137,-15.06,23.89,-0.82,0.4818,0.82
168,4.0,4,15,50,30,55,3.0,0,0,0,0,0,0
169,4.0,6,5,30,20,40,3.0,0,0,0,0,0,0
170,4.0,6,5,30,20,55,3.0,0,0,0,0,0,0
171,4.0,6,5,30,30,40,3.0,136,-2.25,9.08,0.02,0.4559,0.99
172,4.0,6,5,30,30,55,3.0,162,-2.47,12.02,0.04,0.4691,1.0
173,4.0,6,5,50,20,40,3.0,140,1.08,13.42,0.38,0.4714,1.06
174,4.0,6,5,50,20,55,3.0,166,-13.64,26.25,-0.51,0.4458,0.89
175,4.0,6,5,50,30,40,3.0,136,-4.13,14.74,0.02,0.4559,0.99
176,4.0,6,5,50,30,55,3.0,162,-4.65,19.47,0.04,0.4691,0.99
177,4.0,6,10,30,20,40,3.0,111,-5.47,14.31,-0.35,0.4144,0.9
178,4.0,6,10,30,20,55,3.0,131,-7.74,19.82,-0.52,0.4198,0.87
179,4.0,6,10,30,30,40,3.0,108,-10.14,15.59,-0.95,0.3889,0.78
180,4.0,6,10,30,30,55,3.0,126,-6.43,15.88,-0.41,0.4444,0.89
181,4.0,6,10,50,20,40,3.0,111,-9.44,22.84,-0.35,0.4144,0.9
182,4.0,6,10,50,20,55,3.0,131,-13.09,30.91,-0.52,0.4198,0.86
183,4.0,6,10,50,30,40,3.0,108,-16.7,24.74,-0.95,0.3889,0.78
184,4.0,6,10,50,30,55,3.0,126,-11.0,25.2,-0.41,0.4444,0.88
185,4.0,6,15,30,20,40,3.0,105,-5.71,13.77,-0.38,0.4095,0.89
186,4.0,6,15,30,20,55,3.0,123,-6.28,18.87,-0.35,0.4146,0.9
187,4.0,6,15,30,30,40,3.0,102,-10.89,14.34,-1.1,0.3824,0.75
188,4.0,6,15,30,30,55,3.0,120,-8.33,15.43,-0.57,0.4417,0.84
189,4.0,6,15,50,20,40,3.0,105,-9.83,22.02,-0.38,0.4095,0.88
190,4.0,6,15,50,20,55,3.0,123,-10.88,29.57,-0.35,0.4146,0.88
191,4.0,6,15,50,30,40,3.0,102,-17.83,22.87,-1.1,0.3824,0.74
192,4.0,6,15,50,30,55,3.0,120,-14.06,24.51,-0.57,0.4417,0.83
193,4.0,8,5,30,20,40,3.0,137,-1.19,7.58,0.14,0.4745,1.02
194,4.0,8,5,30,20,55,3.0,162,-4.72,14.41,-0.17,0.463,0.96
195,4.0,8,5,30,30,40,3.0,133,-4.29,8.48,-0.23,0.4586,0.95
196,4.0,8,5,30,30,55,3.0,156,-3.97,11.72,-0.11,0.4615,0.97
197,4.0,8,5,50,20,40,3.0,137,-2.41,12.53,0.14,0.4745,1.01
198,4.0,8,5,50,20,55,3.0,162,-8.32,23.11,-0.17,0.463,0.95
199,4.0,8,5,50,30,40,3.0,133,-7.44,13.86,-0.23,0.4586,0.94
200,4.0,8,5,50,30,55,3.0,156,-7.08,19.02,-0.11,0.4615,0.96
201,4.0,8,10,30,20,40,3.0,94,3.17,11.37,0.48,0.3723,1.12
202,4.0,8,10,30,20,55,3.0,113,-1.25,15.05,0.09,0.3894,1.01
203,4.0,8,10,30,30,40,3.0,90,-1.7,12.29,0.01,0.3556,0.99
204,4.0,8,10,30,30,55,3.0,106,7.74,10.41,0.86,0.4151,1.21
205,4.0,8,10,50,20,40,3.0,94,4.71,18.3,0.48,0.3723,1.11
206,4.0,8,10,50,20,55,3.0,113,-2.76,23.96,0.09,0.3894,1.0
207,4.0,8,10,50,30,40,3.0,90,-3.33,19.71,0.01,0.3556,0.98
208,4.0,8,10,50,30,55,3.0,106,12.44,16.84,0.86,0.4151,1.2
209,4.0,8,15,30,20,40,3.0,80,-0.54,9.44,0.12,0.375,1.02
210,4.0,8,15,30,20,55,3.0,98,0.4,13.61,0.23,0.3878,1.05
211,4.0,8,15,30,30,40,3.0,80,-1.29,10.21,0.03,0.3625,1.0
212,4.0,8,15,30,30,55,3.0,95,2.48,10.69,0.39,0.4105,1.1
213,4.0,8,15,50,20,40,3.0,80,-1.34,15.35,0.12,0.375,1.01
214,4.0,8,15,50,20,55,3.0,98,0.05,21.74,0.23,0.3878,1.04
215,4.0,8,15,50,30,40,3.0,80,-2.58,16.54,0.03,0.3625,0.99
216,4.0,8,15,50,30,55,3.0,95,3.43,17.23,0.39,0.4105,1.09
